Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP102996,Female,Yes,0,Not Graduate,Yes,10118,320.0,238.0,360.0,1.0,Urban,Y
LP102997,Male,Yes,3+,Graduate,No,3610,1643.0,138.0,360.0,1.0,Semiurban,Y
LP102998,Male,Yes,0,Not Graduate,No,5318,1692.0,,240.0,1.0,Semiurban,Y
LP102999,Male,Yes,0,Graduate,No,12567,2797.0,186.0,300.0,1.0,Rural,Y
LP103000,Male,No,2,Not Graduate,No,6234,0.0,113.0,360.0,1.0,Rural,Y
LP103001,Male,Yes,0,Graduate,No,4662,1469.0,86.0,360.0,1.0,Rural,Y
LP103002,Female,No,3+,Not Graduate,Yes,11813,0.0,50.0,360.0,1.0,Urban,Y
LP103003,Female,Yes,0,Graduate,Yes,3705,2007.0,92.0,300.0,1.0,Semiurban,Y
LP103004,Male,No,0,Not Graduate,No,1776,0.0,599.0,300.0,1.0,Semiurban,Y
LP103005,Male,No,1,Graduate,No,3079,0.0,137.0,240.0,1.0,Urban,Y
LP103006,Male,No,1,Not Graduate,No,9716,0.0,,12.0,1.0,Semiurban,Y
LP103007,Male,No,0,Not Graduate,No,6717,0.0,287.0,120.0,1.0,Urban,Y
LP103008,Female,No,1,Not Graduate,No,5119,0.0,130.0,240.0,1.0,Urban,Y
LP103009,Male,Yes,1,Graduate,No,9289,1517.0,160.0,360.0,1.0,Urban,Y
LP103010,Male,Yes,3+,Not Graduate,No,5432,566.0,158.0,,,Rural,Y
LP103011,Male,Yes,0,Graduate,Yes,4300,716.0,327.0,360.0,1.0,Semiurban,Y
LP103012,Male,Yes,3+,Graduate,No,8111,279.0,60.0,300.0,1.0,Urban,Y
LP103013,Male,Yes,2,Graduate,No,3908,6837.0,322.0,240.0,1.0,Rural,Y
LP103014,Male,No,0,Graduate,No,6595,0.0,210.0,360.0,1.0,Rural,Y
LP103015,Male,Yes,0,Not Graduate,No,3050,4137.0,140.0,240.0,1.0,Rural,Y
LP103016,Male,Yes,1,Graduate,No,2610,1520.0,80.0,84.0,1.0,Semiurban,Y
LP103017,Male,Yes,0,Graduate,No,2923,3949.0,115.0,12.0,1.0,Urban,Y
LP103018,Female,No,0,Graduate,No,4838,0.0,137.0,360.0,0.0,Semiurban,N
LP103019,Male,Yes,0,Not Graduate,No,3331,564.0,397.0,360.0,0.0,Semiurban,N
LP103020,Male,Yes,2,Graduate,No,3388,963.0,317.0,360.0,0.0,Rural,N
LP103021,Male,Yes,1,Not Graduate,No,4482,2779.0,106.0,36.0,1.0,Semiurban,Y
LP103022,Female,No,0,Graduate,No,4706,0.0,448.0,120.0,0.0,Urban,N
LP103023,Male,No,1,Not Graduate,No,1937,0.0,237.0,360.0,0.0,Semiurban,N
LP103024,Female,No,2,Not Graduate,No,1500,0.0,178.0,360.0,0.0,Semiurban,N
LP103025,Male,No,0,Graduate,No,6247,0.0,113.0,360.0,1.0,Rural,Y
LP103026,Male,Yes,3+,Graduate,Yes,5342,13164.0,94.0,360.0,1.0,Urban,Y
LP103027,Male,No,1,Not Graduate,,2159,0.0,185.0,360.0,1.0,Semiurban,N
LP103028,Male,Yes,3+,Not Graduate,No,6385,1524.0,169.0,240.0,1.0,Urban,Y
LP103029,Female,Yes,0,Graduate,No,6378,4913.0,106.0,240.0,1.0,Urban,Y
LP103030,Male,Yes,3+,Graduate,No,4099,2099.0,262.0,36.0,1.0,Semiurban,Y
LP103031,Male,Yes,2,Not Graduate,No,15924,1296.0,148.0,360.0,0.0,Urban,Y
LP103032,Male,No,1,Graduate,No,10525,0.0,172.0,84.0,,Semiurban,N
LP103033,Male,Yes,1,Graduate,No,3868,2470.0,255.0,300.0,1.0,Urban,Y
LP103034,Male,No,0,Not Graduate,No,3911,0.0,220.0,360.0,1.0,Rural,Y
LP103035,Male,Yes,3+,Graduate,No,2049,2612.0,50.0,480.0,,Rural,Y
LP103036,Female,Yes,2,Graduate,Yes,10247,6918.0,212.0,240.0,1.0,Urban,Y
LP103037,Male,Yes,0,Not Graduate,No,5699,1811.0,136.0,360.0,0.0,Semiurban,N
LP103038,Male,No,0,Graduate,No,8053,0.0,102.0,360.0,1.0,Urban,Y
LP103039,Female,No,0,Not Graduate,No,1500,0.0,138.0,300.0,0.0,Semiurban,N
LP103040,Male,Yes,2,Not Graduate,No,7836,2396.0,111.0,300.0,0.0,Urban,N
LP103041,Female,Yes,2,Not Graduate,No,3619,826.0,144.0,300.0,1.0,Urban,Y
LP103042,Male,Yes,1,Not Graduate,No,6978,956.0,132.0,360.0,,Rural,Y
LP103043,Female,Yes,0,Graduate,No,6719,1374.0,202.0,36.0,1.0,Urban,Y
LP103044,Male,No,1,Graduate,No,4854,0.0,53.0,360.0,1.0,Semiurban,Y
LP103045,Female,Yes,1,Graduate,Yes,3234,4402.0,149.0,120.0,1.0,Urban,Y
LP103046,Female,No,0,Graduate,No,6243,0.0,132.0,360.0,1.0,Semiurban,Y
LP103047,Male,Yes,0,Graduate,No,2976,3505.0,518.0,360.0,1.0,Urban,Y
LP103048,Female,Yes,0,Graduate,,9231,1271.0,41.0,360.0,0.0,Urban,N
LP103049,Male,No,3+,Graduate,No,3187,0.0,233.0,240.0,,Urban,N
LP103050,Male,Yes,,Graduate,No,4982,4718.0,174.0,360.0,1.0,Urban,Y
LP103051,Male,Yes,3+,Not Graduate,Yes,3141,1648.0,212.0,12.0,1.0,Rural,N
LP103052,Male,Yes,0,Not Graduate,Yes,5405,2394.0,102.0,360.0,0.0,Rural,N
LP103053,Male,Yes,3+,Graduate,Yes,2646,1131.0,162.0,180.0,1.0,Rural,N
LP103054,Male,No,2,Graduate,Yes,3024,0.0,146.0,360.0,1.0,Urban,Y
LP103055,Male,Yes,1,Graduate,No,19471,192.0,700.0,84.0,1.0,Urban,Y
LP103056,Female,No,0,Graduate,No,8156,0.0,,120.0,0.0,Semiurban,Y
LP103057,Female,Yes,2,Not Graduate,No,6134,2859.0,83.0,300.0,,Rural,Y
LP103058,Male,Yes,3+,Not Graduate,Yes,6690,488.0,446.0,300.0,1.0,Semiurban,Y
LP103059,Male,Yes,0,Graduate,No,5903,1222.0,165.0,240.0,1.0,Urban,Y
LP103060,Male,Yes,0,Graduate,Yes,4659,5556.0,182.0,360.0,1.0,Rural,Y
LP103061,Male,No,2,Graduate,No,7739,0.0,264.0,60.0,0.0,Urban,N
LP103062,Male,No,3+,Graduate,No,2992,0.0,140.0,120.0,0.0,Rural,N
LP103063,Male,Yes,2,Not Graduate,No,12801,1920.0,104.0,12.0,1.0,Rural,Y
LP103064,Male,No,0,Graduate,Yes,5282,0.0,145.0,300.0,1.0,Rural,Y
LP103065,Female,No,1,Not Graduate,No,7950,0.0,81.0,360.0,1.0,Urban,Y
LP103066,Male,Yes,1,Graduate,Yes,12632,862.0,56.0,300.0,1.0,Semiurban,Y
LP103067,Male,No,3+,Graduate,No,6599,0.0,80.0,300.0,1.0,Semiurban,Y
LP103068,,Yes,2,Graduate,No,3022,659.0,32.0,240.0,1.0,Urban,Y
LP103069,Male,Yes,1,Graduate,No,10216,4621.0,107.0,240.0,1.0,Semiurban,Y
LP103070,Male,Yes,0,Not Graduate,No,13598,3264.0,99.0,300.0,0.0,Semiurban,Y
LP103071,Male,Yes,3+,Not Graduate,No,1528,714.0,192.0,12.0,0.0,Urban,N
LP103072,Male,Yes,2,Not Graduate,No,4623,1062.0,145.0,360.0,1.0,Urban,Y
LP103073,Male,Yes,3+,Graduate,No,5853,2471.0,123.0,300.0,1.0,Urban,Y
LP103074,Female,Yes,1,Not Graduate,No,4194,2245.0,272.0,360.0,1.0,Rural,Y
LP103075,Female,No,2,Graduate,No,2327,0.0,104.0,360.0,0.0,Rural,N
LP103076,,No,2,Graduate,Yes,2893,0.0,,360.0,1.0,Semiurban,Y
LP103077,Male,No,0,Graduate,No,1620,0.0,29.0,360.0,1.0,Urban,Y
LP103078,Male,Yes,3+,Graduate,No,8717,2921.0,136.0,240.0,1.0,Semiurban,Y
LP103079,Male,Yes,0,Not Graduate,No,11205,6958.0,130.0,240.0,1.0,Urban,Y
LP103080,Male,Yes,2,Not Graduate,No,11111,2208.0,287.0,120.0,1.0,Semiurban,Y
LP103081,Male,Yes,3+,Graduate,No,4828,670.0,79.0,36.0,1.0,Semiurban,Y
LP103082,Male,Yes,0,Graduate,No,5785,771.0,210.0,300.0,1.0,Rural,Y
LP103083,Male,Yes,2,Graduate,Yes,9338,4939.0,30.0,480.0,1.0,Urban,Y
LP103084,Male,No,1,Graduate,No,4273,0.0,61.0,360.0,1.0,Urban,Y
LP103085,Female,No,2,Graduate,Yes,2780,0.0,169.0,300.0,1.0,Rural,Y
LP103086,Female,Yes,3+,Not Graduate,No,3489,2455.0,203.0,180.0,1.0,Rural,Y
LP103087,Female,Yes,2,Graduate,No,5460,1947.0,49.0,84.0,1.0,Semiurban,Y
LP103088,Male,No,2,Not Graduate,No,3202,0.0,83.0,180.0,1.0,Urban,Y
LP103089,Female,Yes,0,Graduate,No,6528,548.0,137.0,300.0,1.0,Semiurban,Y
LP103090,Male,Yes,0,Graduate,Yes,2179,2648.0,126.0,360.0,1.0,Semiurban,Y
LP103091,Female,Yes,1,Graduate,No,4248,7521.0,186.0,240.0,0.0,Rural,N
LP103092,Male,Yes,2,Not Graduate,Yes,6268,2071.0,232.0,84.0,0.0,Semiurban,N
LP103093,Female,Yes,0,Graduate,No,5321,1420.0,62.0,180.0,1.0,Urban,Y
LP103094,Male,No,2,Graduate,No,3161,0.0,175.0,180.0,1.0,Semiurban,Y
LP103095,Female,No,1,Not Graduate,No,7639,0.0,87.0,300.0,1.0,Urban,Y
LP103096,Female,Yes,2,Graduate,No,5753,4540.0,164.0,84.0,0.0,Urban,N
LP103097,Male,Yes,0,Not Graduate,No,1500,2768.0,101.0,180.0,1.0,Semiurban,Y
LP103098,Male,No,2,Graduate,No,6458,0.0,256.0,240.0,0.0,Urban,N
LP103099,Female,Yes,2,Not Graduate,No,3814,7287.0,190.0,300.0,0.0,Rural,N
LP103100,Male,Yes,3+,Graduate,No,3586,3521.0,74.0,180.0,1.0,Semiurban,Y
LP103101,Female,Yes,2,Graduate,Yes,2987,1565.0,49.0,120.0,1.0,Semiurban,Y
LP103102,Male,Yes,2,Graduate,No,2692,1182.0,274.0,36.0,0.0,Semiurban,N
LP103103,Male,No,3+,Graduate,No,5563,0.0,87.0,120.0,0.0,Rural,N
LP103104,Male,No,2,Not Graduate,No,6820,0.0,93.0,360.0,1.0,Rural,Y
LP103105,Male,Yes,0,Not Graduate,No,5387,372.0,209.0,240.0,1.0,Rural,Y
LP103106,,Yes,3+,Graduate,No,8687,2727.0,72.0,300.0,1.0,Semiurban,Y
LP103107,Male,Yes,2,Graduate,,6966,2262.0,151.0,300.0,1.0,Urban,Y
LP103108,Male,Yes,1,Graduate,Yes,1500,2237.0,135.0,180.0,,Semiurban,Y
LP103109,Male,No,2,Not Graduate,No,2835,0.0,127.0,360.0,1.0,Semiurban,Y
LP103110,Male,No,3+,Graduate,No,10027,0.0,275.0,360.0,1.0,Urban,Y
LP103111,Female,Yes,3+,Graduate,Yes,2294,10889.0,177.0,120.0,1.0,Urban,Y
LP103112,Female,No,3+,Not Graduate,No,1500,0.0,241.0,360.0,1.0,Semiurban,N
LP103113,Male,No,0,Graduate,No,14748,0.0,115.0,360.0,1.0,Semiurban,Y
LP103114,Female,No,1,Graduate,Yes,5872,0.0,86.0,360.0,1.0,Semiurban,Y
LP103115,Female,Yes,0,Graduate,Yes,3262,1978.0,250.0,240.0,1.0,Semiurban,Y
LP103116,Male,Yes,0,Not Graduate,No,2954,2176.0,95.0,360.0,1.0,Semiurban,Y
LP103117,Female,No,3+,Graduate,No,7169,0.0,144.0,120.0,1.0,Urban,Y
LP103118,Male,Yes,1,Not Graduate,Yes,6547,4694.0,173.0,360.0,1.0,Semiurban,Y
LP103119,Male,No,2,Graduate,No,5980,0.0,84.0,360.0,1.0,Rural,Y
LP103120,Female,No,2,Graduate,No,4388,0.0,84.0,60.0,1.0,Urban,Y
LP103121,Male,No,2,Not Graduate,No,2279,0.0,114.0,360.0,,Semiurban,N
LP103122,Female,Yes,0,Graduate,No,4809,2353.0,209.0,360.0,1.0,Urban,Y
LP103123,Female,No,0,Graduate,Yes,9312,0.0,165.0,240.0,1.0,Urban,Y
LP103124,Male,Yes,1,Graduate,No,3550,2691.0,59.0,300.0,1.0,Semiurban,Y
LP103125,Female,No,1,Graduate,Yes,7049,0.0,433.0,480.0,0.0,Semiurban,N
LP103126,Male,Yes,3+,Not Graduate,No,3855,1333.0,168.0,300.0,0.0,Semiurban,N
LP103127,Male,Yes,2,Graduate,No,7948,2485.0,104.0,360.0,1.0,Urban,Y
LP103128,Male,No,1,Not Graduate,No,2729,0.0,122.0,300.0,1.0,Semiurban,Y
LP103129,Female,Yes,3+,Graduate,No,4955,5179.0,116.0,60.0,1.0,Urban,Y
LP103130,Male,Yes,0,Not Graduate,No,6463,1065.0,107.0,300.0,0.0,Urban,N
LP103131,Male,No,2,Not Graduate,Yes,3277,0.0,270.0,360.0,1.0,Urban,N
LP103132,Female,Yes,0,Graduate,No,6109,5156.0,558.0,36.0,0.0,Rural,N
LP103133,Female,Yes,2,Graduate,No,4828,1878.0,98.0,300.0,1.0,Urban,N
LP103134,Female,Yes,1,Graduate,No,4786,1950.0,102.0,360.0,1.0,Urban,Y
LP103135,Male,No,0,Graduate,No,3272,0.0,127.0,240.0,1.0,Semiurban,Y
LP103136,Male,Yes,0,Not Graduate,No,8941,400.0,58.0,480.0,1.0,Semiurban,Y
LP103137,Male,Yes,1,Not Graduate,No,2787,939.0,184.0,240.0,0.0,Rural,N
LP103138,Female,Yes,2,Graduate,No,5813,2852.0,150.0,360.0,0.0,Semiurban,N
LP103139,Male,Yes,0,Not Graduate,No,2952,1539.0,146.0,180.0,0.0,Semiurban,N
LP103140,Male,Yes,2,Graduate,No,4723,1385.0,44.0,240.0,1.0,Urban,Y
LP103141,Female,Yes,2,Graduate,No,7228,464.0,34.0,360.0,1.0,Rural,Y
LP103142,Male,Yes,2,Graduate,No,4132,7700.0,107.0,60.0,1.0,Semiurban,Y
LP103143,Female,Yes,2,Graduate,No,1500,1724.0,199.0,84.0,1.0,Urban,Y
LP103144,Female,Yes,0,Graduate,Yes,2193,11772.0,46.0,180.0,1.0,Semiurban,Y
LP103145,Female,No,1,Graduate,No,1500,0.0,229.0,180.0,1.0,Semiurban,Y
LP103146,Male,Yes,3+,Graduate,No,5119,6253.0,111.0,60.0,1.0,Urban,Y
LP103147,Male,Yes,2,Not Graduate,No,4900,1018.0,81.0,480.0,1.0,Rural,N
LP103148,,Yes,2,Not Graduate,No,3982,538.0,141.0,180.0,0.0,Semiurban,N
LP103149,Female,Yes,2,Graduate,No,3374,1557.0,61.0,360.0,0.0,Semiurban,N
LP103150,Female,No,0,Graduate,No,5612,0.0,29.0,240.0,1.0,Semiurban,Y
LP103151,Male,No,2,Graduate,No,2062,0.0,276.0,480.0,1.0,Urban,Y
LP103152,Female,Yes,3+,Not Graduate,No,8722,2479.0,130.0,120.0,1.0,Rural,Y
LP103153,Female,Yes,0,Not Graduate,Yes,5141,11309.0,87.0,240.0,1.0,Semiurban,Y
LP103154,Female,Yes,3+,Not Graduate,No,2788,2473.0,94.0,240.0,1.0,Semiurban,Y
LP103155,Female,Yes,0,Graduate,,3823,1410.0,84.0,360.0,1.0,Semiurban,Y
LP103156,Female,No,1,Graduate,No,4542,0.0,,300.0,1.0,Rural,Y
LP103157,Male,Yes,3+,Graduate,No,2146,949.0,125.0,360.0,0.0,Semiurban,N
LP103158,Male,Yes,2,Graduate,No,7350,2285.0,202.0,360.0,1.0,Urban,Y
LP103159,Male,Yes,3+,Graduate,No,8771,4295.0,88.0,180.0,1.0,Semiurban,Y
LP103160,Male,Yes,3+,Not Graduate,No,5273,5581.0,71.0,360.0,0.0,Semiurban,N
LP103161,Male,No,1,Graduate,No,8641,0.0,97.0,300.0,1.0,Rural,Y
LP103162,Male,Yes,2,Graduate,No,24100,1733.0,588.0,60.0,0.0,Semiurban,N
LP103163,Male,No,1,Not Graduate,No,1592,0.0,147.0,180.0,1.0,Urban,N
LP103164,Male,Yes,1,Graduate,No,5070,3923.0,170.0,360.0,1.0,Urban,Y
LP103165,,Yes,1,Not Graduate,No,2195,673.0,,240.0,1.0,Semiurban,Y
LP103166,Female,Yes,2,Graduate,No,12536,1014.0,379.0,84.0,1.0,Semiurban,Y
LP103167,Female,No,1,Graduate,Yes,5697,0.0,224.0,360.0,1.0,Urban,Y
LP103168,Male,Yes,2,Graduate,No,3232,703.0,71.0,360.0,1.0,Semiurban,Y
LP103169,Female,Yes,2,Not Graduate,No,4203,1126.0,147.0,84.0,1.0,Rural,Y
LP103170,Male,No,0,Graduate,No,10957,0.0,106.0,300.0,1.0,Urban,Y
LP103171,Male,Yes,2,Graduate,No,6447,641.0,171.0,120.0,1.0,Semiurban,Y
LP103172,Male,No,1,Graduate,No,6955,0.0,244.0,240.0,1.0,Urban,Y
LP103173,Male,Yes,1,Not Graduate,No,12002,4960.0,64.0,240.0,1.0,Urban,Y
LP103174,Female,No,2,Graduate,Yes,8713,0.0,166.0,12.0,1.0,Urban,Y
LP103175,Female,Yes,1,Not Graduate,Yes,9647,425.0,82.0,240.0,0.0,Semiurban,N
LP103176,Male,No,3+,Not Graduate,Yes,4555,0.0,314.0,180.0,0.0,Rural,N
LP103177,Male,No,2,Not Graduate,No,1500,0.0,239.0,360.0,,Semiurban,Y
LP103178,Male,Yes,1,Not Graduate,No,5229,1709.0,40.0,360.0,1.0,Urban,Y
LP103179,Male,No,2,Graduate,No,3298,0.0,68.0,84.0,1.0,Urban,Y
LP103180,Male,No,0,Graduate,No,7888,0.0,59.0,300.0,1.0,Semiurban,Y
LP103181,Male,Yes,0,Graduate,No,1699,2299.0,129.0,180.0,1.0,Urban,Y
LP103182,Female,Yes,0,Graduate,No,8078,5540.0,160.0,480.0,0.0,Rural,N
LP103183,Female,Yes,1,Not Graduate,No,5503,4075.0,215.0,360.0,1.0,Urban,Y
LP103184,Male,No,0,Graduate,No,6077,0.0,115.0,84.0,1.0,Urban,Y
LP103185,Female,No,3+,Not Graduate,,7124,0.0,113.0,240.0,1.0,Urban,Y
LP103186,Male,Yes,1,Not Graduate,No,4831,1403.0,159.0,84.0,0.0,Semiurban,N
LP103187,Male,Yes,2,Graduate,No,4024,5625.0,700.0,360.0,1.0,Urban,Y
LP103188,Male,Yes,0,Graduate,Yes,9710,2548.0,54.0,300.0,1.0,Urban,Y
LP103189,Male,Yes,0,Graduate,No,7015,950.0,43.0,360.0,1.0,Semiurban,Y
LP103190,Female,Yes,0,Graduate,No,7430,1602.0,97.0,300.0,1.0,Semiurban,Y
LP103191,Male,Yes,2,Graduate,No,4677,1053.0,87.0,120.0,1.0,Rural,Y
LP103192,Male,Yes,1,Graduate,No,5248,1617.0,86.0,12.0,1.0,Urban,Y
LP103193,Male,Yes,1,Graduate,No,4875,4780.0,133.0,360.0,1.0,Urban,Y
LP103194,Male,No,1,Not Graduate,No,1725,0.0,66.0,84.0,1.0,Semiurban,Y
LP103195,Female,No,2,Graduate,No,2145,0.0,93.0,360.0,1.0,Urban,Y
LP103196,Male,No,0,Graduate,No,4564,0.0,112.0,120.0,1.0,Semiurban,Y
LP103197,Male,No,2,Not Graduate,No,1593,0.0,114.0,360.0,1.0,Urban,N
LP103198,Male,Yes,1,Graduate,No,4600,964.0,123.0,360.0,1.0,Rural,Y
LP103199,Male,Yes,2,Graduate,Yes,2873,5907.0,122.0,240.0,1.0,Urban,Y
LP103200,Male,Yes,0,Not Graduate,No,4695,3904.0,82.0,360.0,1.0,Semiurban,Y
LP103201,Female,No,1,Not Graduate,No,5442,0.0,115.0,180.0,1.0,Rural,Y
LP103202,Male,No,0,Not Graduate,No,1611,0.0,133.0,240.0,1.0,Rural,Y
LP103203,Female,No,3+,Graduate,No,5973,0.0,238.0,360.0,1.0,Semiurban,Y
LP103204,Female,No,1,Graduate,No,3752,0.0,55.0,12.0,0.0,Rural,N
LP103205,Female,Yes,3+,Graduate,No,1500,752.0,136.0,180.0,,Semiurban,N
LP103206,Male,Yes,1,Not Graduate,No,3727,827.0,148.0,360.0,1.0,Urban,Y
LP103207,Male,Yes,0,Graduate,No,6172,3571.0,149.0,360.0,1.0,Rural,Y
LP103208,Male,Yes,1,Graduate,No,3852,1786.0,154.0,120.0,1.0,Semiurban,Y
LP103209,Female,Yes,0,Not Graduate,No,3714,743.0,61.0,480.0,1.0,Urban,Y
LP103210,Male,No,3+,Not Graduate,No,5390,0.0,147.0,360.0,1.0,Rural,Y
LP103211,Male,Yes,2,Not Graduate,No,3686,1062.0,143.0,240.0,1.0,Semiurban,Y
LP103212,Male,Yes,2,Graduate,No,4186,2209.0,186.0,240.0,,Rural,N
LP103213,Male,Yes,2,Graduate,No,2217,11142.0,121.0,300.0,1.0,Rural,Y
LP103214,Male,Yes,1,Not Graduate,No,3601,2131.0,97.0,36.0,0.0,Urban,N
LP103215,,Yes,3+,Graduate,No,15221,2247.0,,360.0,0.0,Urban,Y
LP103216,Female,Yes,0,Graduate,No,5470,6203.0,64.0,,1.0,Semiurban,Y
LP103217,Male,Yes,2,Graduate,No,5776,1171.0,58.0,360.0,1.0,Semiurban,Y
LP103218,Male,No,1,Not Graduate,Yes,3342,0.0,63.0,360.0,1.0,Urban,N
LP103219,Male,Yes,3+,Graduate,No,3878,1287.0,165.0,360.0,1.0,Urban,Y
LP103220,Male,Yes,2,Not Graduate,No,4285,1355.0,87.0,120.0,1.0,Urban,Y
LP103221,Male,No,3+,Graduate,,8304,0.0,125.0,360.0,1.0,Semiurban,Y
LP103222,Female,No,1,Graduate,No,10090,0.0,308.0,480.0,1.0,Urban,Y
LP103223,Male,No,0,Not Graduate,No,3742,0.0,66.0,60.0,1.0,Urban,Y
LP103224,Female,Yes,1,Graduate,No,4846,2408.0,48.0,36.0,1.0,Semiurban,Y
LP103225,Male,Yes,2,Not Graduate,No,4268,1287.0,220.0,120.0,1.0,Urban,Y
LP103226,Male,Yes,2,Graduate,No,7765,1959.0,81.0,120.0,1.0,Urban,Y
LP103227,Female,Yes,0,Graduate,No,6510,498.0,66.0,180.0,,Rural,Y
LP103228,Male,No,1,Not Graduate,No,4656,0.0,125.0,360.0,1.0,Semiurban,Y
LP103229,Male,Yes,0,Not Graduate,No,9007,4472.0,119.0,360.0,1.0,Urban,Y
LP103230,Male,Yes,3+,Not Graduate,Yes,6706,2158.0,79.0,12.0,1.0,Rural,Y
LP103231,Male,Yes,0,Graduate,No,3094,3288.0,188.0,300.0,1.0,Urban,Y
LP103232,Female,Yes,2,Graduate,No,4939,925.0,84.0,360.0,1.0,Semiurban,Y
LP103233,Male,Yes,0,Not Graduate,No,4420,6087.0,81.0,300.0,1.0,Urban,Y
LP103234,Female,No,1,Graduate,No,2716,0.0,43.0,120.0,,Semiurban,Y
LP103235,Female,No,3+,Not Graduate,No,4293,0.0,30.0,360.0,1.0,Urban,N
LP103236,Male,No,0,Graduate,No,9734,0.0,,180.0,0.0,Urban,N
LP103237,Female,Yes,0,Not Graduate,No,9480,3210.0,60.0,240.0,1.0,Semiurban,Y
LP103238,Male,Yes,0,Not Graduate,No,8501,8081.0,122.0,240.0,1.0,Semiurban,Y
LP103239,Female,Yes,1,Graduate,No,7843,6843.0,426.0,240.0,1.0,Semiurban,Y
LP103240,Male,Yes,2,Not Graduate,Yes,5567,5289.0,177.0,360.0,1.0,Semiurban,Y
LP103241,Female,No,0,Graduate,,3426,0.0,136.0,180.0,1.0,Semiurban,Y
LP103242,Male,Yes,2,Graduate,No,6892,3198.0,173.0,300.0,0.0,Rural,Y
LP103243,Male,No,0,Graduate,No,1830,0.0,490.0,180.0,0.0,Semiurban,N
LP103244,Male,Yes,3+,Graduate,No,3284,1448.0,43.0,300.0,1.0,Urban,Y
LP103245,Female,Yes,2,Graduate,Yes,9536,19680.0,123.0,360.0,1.0,Rural,Y
LP103246,Male,Yes,3+,Graduate,No,3658,453.0,325.0,180.0,1.0,Rural,Y
LP103247,Male,Yes,3+,Graduate,No,7215,2317.0,161.0,360.0,,Rural,Y
LP103248,Female,No,1,Graduate,No,3952,0.0,276.0,120.0,1.0,Semiurban,Y
LP103249,Female,Yes,1,Graduate,No,6836,3578.0,92.0,120.0,1.0,Semiurban,Y
LP103250,Female,No,2,Graduate,No,1950,0.0,63.0,84.0,1.0,Rural,Y
LP103251,Female,No,0,Not Graduate,No,10541,0.0,422.0,480.0,1.0,Urban,Y
LP103252,Female,Yes,0,Graduate,No,2516,1830.0,140.0,300.0,1.0,Rural,Y
LP103253,Female,No,0,Not Graduate,No,2170,0.0,220.0,300.0,1.0,Urban,Y
LP103254,Male,Yes,1,Graduate,No,10207,2422.0,228.0,12.0,1.0,Urban,Y
LP103255,Male,No,1,Graduate,No,4906,0.0,289.0,,1.0,Urban,Y
LP103256,Female,No,0,Graduate,No,4089,0.0,160.0,360.0,1.0,Semiurban,Y
LP103257,Male,No,0,Not Graduate,Yes,12589,0.0,164.0,240.0,1.0,Urban,Y
LP103258,Male,Yes,2,Graduate,No,7620,2980.0,180.0,84.0,1.0,Urban,Y
LP103259,Male,Yes,0,Not Graduate,No,3752,4011.0,91.0,180.0,1.0,Semiurban,Y
LP103260,Female,Yes,3+,Graduate,No,4534,4933.0,252.0,360.0,1.0,Semiurban,Y
LP103261,Male,Yes,0,Graduate,No,9361,1194.0,95.0,300.0,1.0,Rural,Y
LP103262,Male,No,2,Not Graduate,No,2756,0.0,260.0,300.0,1.0,Urban,N
LP103263,Male,No,1,Graduate,No,11685,0.0,216.0,36.0,1.0,Urban,Y
LP103264,Male,Yes,0,Graduate,No,3766,4125.0,35.0,300.0,1.0,Urban,Y
LP103265,Male,Yes,,Graduate,No,2913,1944.0,217.0,240.0,0.0,Semiurban,N
LP103266,Male,Yes,1,Graduate,Yes,9434,2093.0,154.0,360.0,1.0,Urban,Y
LP103267,Male,Yes,3+,Graduate,No,7637,777.0,298.0,240.0,1.0,Urban,Y
LP103268,Female,Yes,2,Graduate,Yes,1692,3495.0,379.0,,1.0,Semiurban,Y
LP103269,Male,Yes,0,Not Graduate,No,4609,3589.0,143.0,360.0,,Rural,Y
LP103270,Female,No,0,Not Graduate,No,2532,0.0,166.0,300.0,1.0,Urban,Y
LP103271,Female,Yes,0,Graduate,No,7934,2059.0,62.0,36.0,1.0,Semiurban,Y
LP103272,Male,Yes,0,Graduate,Yes,13790,4165.0,121.0,84.0,1.0,Urban,Y
LP103273,Female,No,1,Graduate,Yes,6786,0.0,362.0,360.0,1.0,Urban,Y
LP103274,Male,Yes,3+,Not Graduate,No,3115,5628.0,134.0,300.0,1.0,Urban,Y
LP103275,Female,Yes,1,Graduate,No,8383,3203.0,234.0,120.0,1.0,Semiurban,Y
LP103276,Male,No,2,Graduate,No,4768,0.0,132.0,300.0,1.0,Semiurban,Y
LP103277,Female,No,2,Graduate,Yes,4701,0.0,125.0,360.0,1.0,Rural,Y
LP103278,Male,Yes,2,Graduate,No,3673,2344.0,189.0,36.0,1.0,Rural,Y
LP103279,Male,Yes,0,Not Graduate,No,5233,1035.0,23.0,300.0,0.0,Semiurban,N
LP103280,Male,No,2,Graduate,No,4709,0.0,167.0,84.0,1.0,Urban,Y
LP103281,Female,No,3+,Not Graduate,No,1500,0.0,34.0,300.0,0.0,Rural,N
LP103282,Female,Yes,0,Graduate,No,4991,3439.0,127.0,360.0,1.0,Rural,Y
LP103283,Male,Yes,0,Graduate,No,4525,3140.0,81.0,300.0,1.0,Rural,Y
